N=9 seed=5: σ=0.42639 def=8.2e-11 maxRe=7.505e-02 a=0.1501 n_unst=3 unst_freq=0.1454 distinct freqs=13 [0.0000..0.8528]
N=11 seed=16: σ=0.42632 def=4.8e-12 maxRe=1.084e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=17 [0.0000..0.8526]
N=11 seed=17: σ=0.43163 def=2.4e-11 maxRe=1.255e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=17 [0.0000..0.8633]
N=11 seed=18: σ=0.42729 def=6.9e-12 maxRe=8.660e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=16 [0.0020..0.8546]
N=11 seed=19: σ=0.43772 def=7.9e-11 maxRe=2.095e-08 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=17 [0.0000..0.8754]
N=11 seed=20: σ=0.44373 def=3.6e-12 maxRe=4.123e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=16 [0.0027..0.8875]
N=11 seed=21: σ=0.44722 def=5.0e-11 maxRe=1.703e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=17 [0.0000..0.8944]
N=11 seed=22: σ=0.43439 def=1.7e-11 maxRe=2.350e-08 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=17 [0.0000..0.8688]
N=11 seed=23: σ=0.42615 def=4.2e-11 maxRe=1.771e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=17 [0.0000..0.8523]
N=11 seed=24: σ=0.43713 def=1.9e-11 maxRe=3.256e-08 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=17 [0.0000..0.8743]
N=12 seed=5: σ=0.45321 def=8.8e-11 maxRe=1.714e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.9064]
N=12 seed=6: σ=0.43689 def=8.6e-13 maxRe=6.544e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=18 [0.0000..0.8738]
N=12 seed=7: σ=0.43373 def=1.5e-12 maxRe=5.419e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=18 [0.0000..0.8675]
N=12 seed=8: σ=0.44562 def=4.7e-11 maxRe=1.581e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.8912]
N=12 seed=9: σ=0.43441 def=6.4e-12 maxRe=1.008e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.8688]
N=12 seed=10: σ=0.44086 def=1.5e-11 maxRe=1.543e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.8817]
N=12 seed=11: σ=0.44883 def=5.0e-12 maxRe=1.358e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.8977]
N=12 seed=12: σ=0.44889 def=1.3e-11 maxRe=9.640e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=18 [0.0000..0.8978]
N=12 seed=13: σ=0.45227 def=2.6e-11 maxRe=1.123e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.9045]
N=12 seed=14: σ=0.44874 def=1.6e-12 maxRe=3.168e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=18 [0.0000..0.8975]
N=12 seed=15: σ=0.44065 def=3.4e-11 maxRe=2.229e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=19 [0.0000..0.8813]
N=12 seed=16: σ=0.43793 def=2.2e-13 maxRe=1.180e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.8759]
N=12 seed=17: σ=0.43264 def=2.9e-11 maxRe=1.426e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.8653]
N=12 seed=18: σ=0.44851 def=1.5e-11 maxRe=1.134e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.8970]
N=12 seed=19: σ=0.43388 def=2.5e-12 maxRe=3.708e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=18 [0.0000..0.8678]
N=12 seed=20: σ=0.44086 def=8.0e-12 maxRe=1.110e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=18 [0.0000..0.8817]
N=12 seed=21: σ=0.44901 def=4.2e-12 maxRe=5.797e-08 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=18 [0.0000..0.8980]
N=12 seed=22: σ=0.44884 def=5.8e-12 maxRe=2.558e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=18 [0.0000..0.8977]
N=12 seed=23: σ=0.42867 def=1.2e-11 maxRe=3.337e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=19 [0.0000..0.8573]
N=12 seed=24: σ=0.42905 def=2.0e-12 maxRe=5.930e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=18 [0.0000..0.8581]
N=13 seed=5: σ=0.44037 def=1.6e-11 maxRe=1.303e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8807]
N=13 seed=6: σ=0.44666 def=1.7e-11 maxRe=7.715e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8933]
N=13 seed=7: σ=0.44634 def=1.3e-11 maxRe=1.016e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8927]
N=13 seed=8: σ=0.45256 def=4.5e-11 maxRe=6.114e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=19 [0.0007..0.9051]
N=13 seed=9: σ=0.44918 def=3.8e-11 maxRe=1.196e-08 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8984]
N=13 seed=10: σ=0.45261 def=5.4e-12 maxRe=3.218e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=19 [0.0019..0.9052]
N=13 seed=11: σ=0.45561 def=1.1e-11 maxRe=6.841e-08 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.9112]
N=13 seed=12: σ=0.44975 def=4.1e-12 maxRe=3.871e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8995]
N=13 seed=13: σ=0.44601 def=1.5e-12 maxRe=2.966e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8920]
N=13 seed=14: σ=0.45569 def=1.3e-11 maxRe=3.230e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.9114]
N=13 seed=15: σ=0.44909 def=8.6e-13 maxRe=6.667e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8982]
N=13 seed=16: σ=0.44369 def=6.1e-11 maxRe=6.301e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8874]
N=13 seed=17: σ=0.45377 def=3.7e-11 maxRe=2.932e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.9075]
N=13 seed=18: σ=0.44476 def=3.0e-11 maxRe=9.724e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=19 [0.0004..0.8895]
N=13 seed=19: σ=0.44926 def=3.3e-12 maxRe=4.026e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8985]
N=13 seed=20: σ=0.44303 def=1.3e-13 maxRe=2.384e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8861]
N=13 seed=21: σ=0.45577 def=2.2e-11 maxRe=1.290e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=19 [0.0007..0.9115]
N=13 seed=22: σ=0.44704 def=2.4e-11 maxRe=9.020e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.8941]
N=13 seed=23: σ=0.44929 def=4.5e-12 maxRe=1.533e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=19 [0.0006..0.8986]
N=13 seed=24: σ=0.44293 def=1.9e-11 maxRe=3.617e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0000..0.8859]
N=14 seed=5: σ=0.45298 def=3.1e-13 maxRe=8.823e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9060]
N=14 seed=6: σ=0.45747 def=3.1e-11 maxRe=1.573e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=21 [0.0000..0.9149]
N=14 seed=7: σ=0.44777 def=1.9e-13 maxRe=1.103e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=21 [0.0000..0.8955]
N=14 seed=8: σ=0.45294 def=1.7e-12 maxRe=1.592e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9059]
N=14 seed=9: σ=0.45331 def=1.3e-11 maxRe=3.956e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9066]
N=14 seed=10: σ=0.45013 def=4.3e-11 maxRe=3.251e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=22 [0.0000..0.9003]
N=14 seed=11: σ=0.46007 def=8.7e-13 maxRe=1.627e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=20 [0.0043..0.9201]
N=14 seed=12: σ=0.44955 def=6.0e-13 maxRe=3.091e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.8991]
N=14 seed=13: σ=0.45777 def=8.6e-12 maxRe=1.046e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=21 [0.0000..0.9155]
N=14 seed=14: σ=0.44673 def=1.3e-12 maxRe=3.371e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.8935]
N=14 seed=15: σ=0.45073 def=6.8e-11 maxRe=9.099e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9015]
N=14 seed=16: σ=0.45277 def=4.6e-13 maxRe=2.214e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9055]
N=14 seed=17: σ=0.45325 def=1.1e-12 maxRe=6.073e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9065]
N=14 seed=18: σ=0.45071 def=1.1e-12 maxRe=8.734e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=20 [0.0035..0.9014]
N=14 seed=19: σ=0.45588 def=1.9e-11 maxRe=2.335e-09 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9118]
N=14 seed=20: σ=0.45530 def=1.6e-11 maxRe=1.083e-06 a=0.0000 n_unst=1 unst_freq=0.0000 distinct freqs=21 [0.0000..0.9106]
N=14 seed=21: σ=0.45131 def=1.6e-12 maxRe=4.873e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9026]
N=14 seed=22: σ=0.44825 def=1.6e-12 maxRe=2.775e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.8965]
N=14 seed=23: σ=0.45449 def=2.8e-12 maxRe=9.331e-10 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9090]
N=14 seed=24: σ=0.45758 def=2.7e-13 maxRe=8.517e-07 a=0.0000 n_unst=0 unst_freq=nan distinct freqs=21 [0.0000..0.9152]
saved /Users/kiharahanakira/Library/CloudStorage/GoogleDrive-kihara.noriaki@gmail.com/マイドライブ/OneDrive/GitHub/ai-chat-logs-open/次元の生成構造/電子の反跳実験/seed除去による準安定相追試/chatgpt追試/飽和ステップ数とNの関係_固定点ヤコビアン解析_20260829/data/flow_spectrum_N9_14_s5_25.csv
     n  n_unstable     a_max  n_distinct_freq      freq_min
N                                                          
9   20           4  0.150107             13.0  1.082766e-09
10  20           1  0.162780             15.0  2.157061e-07
11  20           0  0.000002             17.0  1.028964e-09
12  20           0  0.000003             18.0  2.020533e-09
13  20           0  0.000003             20.0  1.157673e-09
14  20           0  0.000003             21.0  1.688298e-09
