step,a2<b2;ab<0,a2<b2;ab>0,a2>b2;ab<0,a2>b2;ab>0
1355,6,3,0,1
1356,6,3,0,1
1357,6,3,0,1
1358,6,3,0,1
1359,6,3,0,1
1360,6,3,0,1
1361,6,3,0,1
1362,6,3,0,1
1363,6,3,0,1
1364,6,3,0,1
1365,6,3,0,1
1366,6,3,0,1
1367,6,3,0,1
1368,6,3,0,1
1369,6,3,0,1
1370,0,3,6,1
1371,0,3,6,1
1372,0,3,6,1
1373,0,3,6,1
1374,0,3,6,1
1375,0,3,6,1
1376,0,3,6,1
1377,0,3,6,1
1378,0,3,6,1
1379,0,3,6,1
1380,0,3,6,1
1381,0,4,6,0
1382,0,4,6,0
1383,0,4,6,0
1384,0,4,6,0
1385,0,4,6,0
1386,0,4,6,0
1387,0,4,6,0
1388,0,4,6,0
1389,0,4,6,0
1390,0,4,6,0
1391,0,4,6,0
1392,0,4,6,0
1393,0,4,6,0
1394,0,4,6,0
1395,0,4,6,0
1396,0,4,6,0
1397,0,4,6,0
1398,0,4,6,0
1399,0,4,6,0
1400,0,4,6,0
1401,0,4,6,0
1402,3,1,6,0
1403,3,1,6,0
1404,3,1,6,0
1405,3,1,6,0
1406,3,1,6,0
1407,3,1,6,0
1408,3,1,6,0
1409,3,1,6,0
1410,3,1,6,0
1411,3,1,6,0
1412,3,1,6,0
1413,3,1,6,0
1414,3,1,6,0
1415,3,1,6,0
1416,3,1,6,0
1417,3,1,6,0
1418,3,1,0,6
1419,3,1,0,6
1420,3,1,0,6
1421,3,1,0,6
1422,3,1,0,6
1423,3,1,0,6
1424,3,1,0,6
1425,3,1,0,6
1426,4,0,0,6
1427,4,0,0,6
1428,4,0,0,6
1429,4,0,0,6
1430,4,0,0,6
1431,4,0,0,6
1432,4,0,0,6
1433,4,0,0,6
1434,4,0,0,6
1435,4,0,0,6
1436,4,0,0,6
1437,4,0,0,6
1438,4,0,0,6
1439,4,0,0,6
1440,4,0,0,6
1441,4,0,0,6
1442,4,0,0,6
1443,4,0,0,6
1444,4,0,0,6
1445,4,0,0,6
1446,4,0,0,6
1447,4,0,0,6
1448,4,0,0,6
1449,4,0,0,6
1450,4,0,0,6
1451,4,0,0,6
1452,4,0,0,6
1453,4,0,0,6
1454,4,0,0,6
1455,4,0,0,6
1456,4,0,0,6
1457,4,0,0,6
1458,4,0,0,6
1459,4,0,0,6
1460,4,0,0,6
1461,4,0,0,6
1462,4,0,0,6
1463,4,0,0,6
1464,4,0,0,6
1465,4,0,0,6
1466,4,0,0,6
1467,1,0,3,6
1468,0,6,4,0
1469,0,6,4,0
1470,0,6,4,0
1471,0,6,4,0
1472,0,6,4,0
1473,0,6,4,0
1474,0,6,4,0
1475,0,6,4,0
1476,0,6,4,0
1477,0,6,4,0
1478,0,6,4,0
1479,0,6,4,0
1480,0,6,4,0
1481,0,6,4,0
1482,0,6,4,0
1483,0,6,4,0
1484,0,6,4,0
1485,0,6,4,0
1486,0,6,4,0
1487,0,6,4,0
1488,0,6,4,0
1489,0,6,4,0
1490,0,6,4,0
1491,0,6,4,0
1492,0,6,4,0
1493,0,6,4,0
1494,0,6,4,0
1495,0,6,4,0
1496,0,6,4,0
1497,0,6,4,0
1498,0,6,4,0
1499,0,6,4,0
1500,0,6,4,0
1501,0,6,4,0
1502,0,6,4,0
1503,0,6,4,0
1504,0,6,4,0
1505,0,6,4,0
1506,0,6,4,0
1507,0,6,4,0
1508,0,6,4,0
1509,0,6,4,0
1510,0,6,3,1
1511,0,6,3,1
1512,0,6,3,1
1513,0,6,3,1
1514,0,6,3,1
1515,0,6,3,1
1516,0,6,3,1
1517,0,6,3,1
1518,6,0,3,1
1519,6,0,3,1
1520,6,0,3,1
1521,6,0,3,1
1522,6,0,3,1
1523,6,0,3,1
1524,6,0,3,1
1525,6,0,3,1
1526,6,0,3,1
1527,6,0,3,1
1528,6,0,3,1
1529,6,0,3,1
1530,6,0,3,1
1531,6,0,0,4
1532,6,0,0,4
1533,6,0,0,4
1534,6,0,0,4
1535,6,0,0,4
1536,6,0,0,4
1537,6,0,0,4
1538,6,0,0,4
1539,6,0,0,4
1540,6,0,0,4
1541,6,0,0,4
1542,6,0,0,4
1543,6,0,0,4
1544,6,0,0,4
1545,6,0,0,4
1546,6,0,0,4
1547,6,0,0,4
1548,6,0,0,4
1549,6,0,0,4
1550,6,0,0,4
1551,6,0,0,4
1552,6,0,0,4
1553,6,0,0,4
1554,6,0,0,4
1555,6,1,0,3
1556,6,1,0,3
1557,6,1,0,3
1558,6,1,0,3
1559,6,1,0,3
1560,6,1,0,3
1561,6,1,0,3
1562,6,1,0,3
1563,6,1,0,3
1564,6,1,0,3
1565,0,1,6,3
1566,0,1,6,3
1567,0,1,6,3
1568,0,1,6,3
1569,0,1,6,3
1570,0,1,6,3
1571,0,1,6,3
1572,0,1,6,3
1573,0,1,6,3
1574,0,1,6,3
1575,0,1,6,3
1576,0,1,6,3
1577,0,1,6,3
1578,0,1,6,3
1579,0,1,6,3
1580,0,1,6,3
1581,0,1,6,3
1582,0,1,6,3
1583,0,1,6,3
1584,0,1,6,3
1585,0,1,6,3
1586,0,1,6,3
1587,0,1,6,3
1588,0,1,6,3
1589,0,1,6,3
1590,0,1,6,3
1591,0,1,6,3
1592,0,1,6,3
1593,0,1,6,3
1594,0,1,6,3
1595,0,1,6,3
1596,0,1,6,3
1597,0,1,6,3
1598,0,1,6,3
1599,0,1,6,3
1600,0,1,6,3
1601,0,1,6,3
1602,0,1,6,3
1603,1,0,6,3
1604,1,0,6,3
1605,1,0,6,3
1606,1,0,6,3
1607,1,0,6,3
1608,1,0,6,3
1609,1,0,6,3
1610,1,0,0,9
1611,1,0,0,9
1612,1,0,0,9
1613,1,0,0,9
1614,1,0,0,9
1615,1,0,0,9
1616,1,0,0,9
1617,1,0,0,9
1618,1,0,0,9
1619,1,0,0,9
1620,1,0,0,9
1621,1,0,0,9
1622,1,0,0,9
1623,1,0,0,9
1624,1,0,0,9
1625,1,0,0,9
1626,1,0,0,9
1627,1,0,0,9
1628,1,0,0,9
1629,1,0,0,9
1630,1,0,0,9
1631,1,0,0,9
1632,1,0,0,9
1633,1,0,0,9
1634,1,0,0,9
1635,1,0,0,9
1636,1,0,0,9
1637,1,0,0,9
1638,1,0,0,9
1639,1,0,0,9
1640,1,0,0,9
1641,1,0,0,9
1642,1,0,0,9
1643,1,0,0,9
1644,1,0,0,9
1645,1,0,0,9
1646,1,0,0,9
1647,1,0,0,9
1648,1,0,0,9
1649,1,0,0,9
1650,1,0,0,9
1651,1,0,0,9
1652,1,6,0,3
1653,0,6,1,3
1654,0,6,1,3
1655,0,6,1,3
1656,0,6,1,3
1657,0,6,1,3
1658,0,6,1,3
1659,0,6,1,3
1660,0,6,1,3
1661,0,6,1,3
1662,0,6,1,3
1663,0,6,1,3
1664,0,6,1,3
1665,0,6,1,3
1666,0,6,1,3
1667,0,6,1,3
1668,0,6,1,3
1669,0,6,1,3
1670,0,6,1,3
1671,0,6,1,3
1672,0,6,1,3
1673,0,6,1,3
1674,0,6,1,3
1675,0,6,1,3
1676,0,6,1,3
1677,0,6,1,3
1678,0,6,1,3
1679,0,6,1,3
1680,0,6,1,3
1681,0,9,1,0
1682,0,9,1,0
1683,0,9,1,0
1684,0,9,1,0
1685,0,9,1,0
1686,0,9,1,0
1687,0,9,1,0
1688,0,9,1,0
1689,0,9,1,0
1690,0,9,1,0
1691,0,9,1,0
1692,0,9,1,0
1693,0,9,1,0
1694,0,9,1,0
1695,6,3,1,0
1696,6,3,1,0
1697,6,3,1,0
1698,6,3,1,0
1699,6,3,1,0
1700,6,3,1,0
1701,6,3,1,0
1702,6,3,0,1
1703,6,3,0,1
1704,6,3,0,1
1705,6,3,0,1
1706,6,3,0,1
1707,6,3,0,1
1708,6,3,0,1
1709,6,3,0,1
1710,6,3,0,1
1711,6,3,0,1
1712,6,3,0,1
1713,6,3,0,1
1714,6,3,0,1
1715,6,3,0,1
1716,6,3,0,1
1717,6,3,0,1
1718,6,3,0,1
1719,6,3,0,1
1720,6,3,0,1
1721,6,3,0,1
1722,6,3,0,1
1723,6,3,0,1
1724,6,3,0,1
1725,6,3,0,1
1726,6,3,0,1
1727,6,3,0,1
1728,6,3,0,1
1729,6,3,0,1
1730,6,3,0,1
1731,6,3,0,1
1732,6,3,0,1
1733,6,3,0,1
1734,6,3,0,1
1735,6,3,0,1
1736,6,3,0,1
1737,6,3,0,1
1738,6,3,0,1
1739,6,3,0,1
1740,0,3,6,1
1741,0,3,6,1
1742,0,3,6,1
1743,0,3,6,1
1744,0,3,6,1
1745,0,3,6,1
1746,0,3,6,1
1747,0,3,6,1
1748,0,3,6,1
1749,0,3,6,1
1750,0,4,6,0
1751,0,4,6,0
1752,0,4,6,0
1753,0,4,6,0
1754,0,4,6,0
1755,0,4,6,0
1756,0,4,6,0
1757,0,4,6,0
1758,0,4,6,0
1759,0,4,6,0
1760,0,4,6,0
1761,0,4,6,0
1762,0,4,6,0
1763,0,4,6,0
1764,0,4,6,0
1765,0,4,6,0
1766,0,4,6,0
1767,0,4,6,0
1768,0,4,6,0
1769,0,4,6,0
1770,0,4,6,0
1771,0,4,6,0
1772,0,4,6,0
1773,0,4,6,0
1774,0,4,6,0
1775,3,1,6,0
1776,3,1,6,0
1777,3,1,6,0
1778,3,1,6,0
1779,3,1,6,0
1780,3,1,6,0
1781,3,1,6,0
1782,3,1,6,0
1783,3,1,6,0
1784,3,1,6,0
1785,3,1,6,0
1786,3,1,6,0
1787,3,1,0,6
1788,3,1,0,6
1789,3,1,0,6
1790,3,1,0,6
1791,3,1,0,6
1792,3,1,0,6
1793,3,1,0,6
1794,4,0,0,6
1795,4,0,0,6
1796,4,0,0,6
1797,4,0,0,6
1798,4,0,0,6
1799,4,0,0,6
1800,4,0,0,6
1801,4,0,0,6
1802,4,0,0,6
1803,4,0,0,6
1804,4,0,0,6
1805,4,0,0,6
1806,4,0,0,6
1807,4,0,0,6
1808,4,0,0,6
1809,4,0,0,6
1810,4,0,0,6
1811,4,0,0,6
1812,4,0,0,6
1813,4,0,0,6
1814,4,0,0,6
1815,4,0,0,6
1816,4,0,0,6
1817,4,0,0,6
1818,4,0,0,6
1819,4,0,0,6
1820,4,0,0,6
1821,4,0,0,6
1822,4,0,0,6
1823,4,0,0,6
1824,4,0,0,6
1825,4,0,0,6
1826,4,0,0,6
1827,4,0,0,6
1828,4,0,0,6
1829,4,0,0,6
1830,4,0,0,6
1831,4,0,0,6
1832,4,0,0,6
1833,4,0,0,6
1834,4,0,0,6
1835,4,0,0,6
1836,3,0,1,6
1837,3,6,1,0
1838,3,6,1,0
1839,0,6,4,0
1840,0,6,4,0
1841,0,6,4,0
1842,0,6,4,0
1843,0,6,4,0
1844,0,6,4,0
1845,0,6,4,0
1846,0,6,4,0
1847,0,6,4,0
1848,0,6,4,0
1849,0,6,4,0
1850,0,6,4,0
1851,0,6,4,0
1852,0,6,4,0
1853,0,6,4,0
1854,0,6,4,0
1855,0,6,4,0
1856,0,6,4,0
1857,0,6,4,0
1858,0,6,4,0
1859,0,6,4,0
1860,0,6,4,0
1861,0,6,4,0
1862,0,6,4,0
1863,0,6,4,0
1864,0,6,4,0
1865,0,6,4,0
1866,0,6,4,0
1867,0,6,4,0
1868,0,6,4,0
1869,0,6,4,0
1870,0,6,4,0
1871,0,6,4,0
1872,0,6,4,0
1873,0,6,4,0
1874,0,6,4,0
1875,0,6,4,0
1876,0,6,4,0
1877,0,6,4,0
1878,0,6,3,1
1879,0,6,3,1
1880,0,6,3,1
1881,0,6,3,1
1882,0,6,3,1
1883,0,6,3,1
1884,0,6,3,1
1885,0,6,3,1
1886,6,0,3,1
1887,6,0,3,1
1888,6,0,3,1
1889,6,0,3,1
1890,6,0,3,1
1891,6,0,3,1
1892,6,0,3,1
1893,6,0,3,1
1894,6,0,3,1
1895,6,0,3,1
1896,6,0,3,1
1897,6,0,3,1
1898,6,0,3,1
1899,6,0,3,1
1900,6,0,3,1
1901,6,0,3,1
1902,6,0,3,1
1903,6,0,3,1
1904,6,0,3,1
1905,6,0,3,1
1906,6,0,0,4
1907,6,0,0,4
1908,6,0,0,4
1909,6,0,0,4
1910,6,0,0,4
1911,6,0,0,4
1912,6,0,0,4
1913,6,0,0,4
1914,6,0,0,4
1915,6,0,0,4
1916,6,0,0,4
1917,6,0,0,4
1918,6,0,0,4
1919,6,0,0,4
1920,6,0,0,4
1921,6,0,0,4
1922,6,0,0,4
1923,6,0,0,4
1924,6,1,0,3
1925,6,1,0,3
1926,6,1,0,3
1927,6,1,0,3
1928,6,1,0,3
1929,6,1,0,3
1930,6,1,0,3
1931,6,1,0,3
1932,6,1,0,3
1933,0,1,6,3
1934,0,1,6,3
1935,0,1,6,3
1936,0,1,6,3
1937,0,1,6,3
1938,0,1,6,3
1939,0,1,6,3
1940,0,1,6,3
1941,0,1,6,3
1942,0,1,6,3
1943,0,1,6,3
1944,0,1,6,3
1945,0,1,6,3
1946,0,1,6,3
1947,0,1,6,3
1948,0,1,6,3
1949,0,1,6,3
1950,0,1,6,3
1951,0,1,6,3
1952,0,1,6,3
1953,0,1,6,3
1954,0,1,6,3
1955,0,1,6,3
1956,0,1,6,3
1957,0,1,6,3
1958,0,1,6,3
1959,0,1,6,3
1960,0,1,6,3
1961,0,1,6,3
1962,0,1,6,3
1963,0,1,6,3
1964,0,1,6,3
1965,0,1,6,3
1966,0,1,6,3
1967,0,1,6,3
1968,0,1,6,3
1969,0,1,6,3
1970,0,1,6,3
1971,0,1,6,3
1972,1,0,6,3
1973,1,0,6,3
1974,1,0,6,3
1975,1,0,6,3
1976,1,0,6,3
1977,1,0,0,9
1978,1,0,0,9
1979,1,0,0,9
1980,1,0,0,9
1981,1,0,0,9
1982,1,0,0,9
1983,1,0,0,9
1984,1,0,0,9
1985,1,0,0,9
1986,1,0,0,9
1987,1,0,0,9
1988,1,0,0,9
1989,1,0,0,9
1990,1,0,0,9
1991,1,0,0,9
1992,1,0,0,9
1993,1,0,0,9
1994,1,0,0,9
1995,1,0,0,9
1996,1,0,0,9
1997,1,0,0,9
1998,1,0,0,9
1999,1,0,0,9
2000,1,0,0,9
2001,1,0,0,9
2002,1,0,0,9
2003,1,0,0,9
2004,1,0,0,9
2005,1,0,0,9
2006,1,0,0,9
2007,1,0,0,9
2008,1,0,0,9
2009,1,0,0,9
2010,1,0,0,9
2011,1,0,0,9
2012,1,0,0,9
2013,1,0,0,9
2014,1,0,0,9
2015,1,0,0,9
2016,1,0,0,9
2017,1,0,0,9
2018,1,0,0,9
2019,1,6,0,3
2020,1,6,0,3
2021,0,6,1,3
2022,0,6,1,3
2023,0,6,1,3
2024,0,6,1,3
2025,0,6,1,3
2026,0,6,1,3
2027,0,6,1,3
2028,0,6,1,3
2029,0,6,1,3
2030,0,6,1,3
2031,0,6,1,3
2032,0,6,1,3
2033,0,6,1,3
2034,0,6,1,3
2035,0,6,1,3
2036,0,6,1,3
2037,0,6,1,3
2038,0,6,1,3
2039,0,6,1,3
2040,0,6,1,3
2041,0,6,1,3
2042,0,6,1,3
2043,0,6,1,3
2044,0,6,1,3
2045,0,6,1,3
2046,0,6,1,3
2047,0,6,1,3
2048,0,6,1,3
2049,0,6,1,3
2050,0,6,1,3
2051,0,6,1,3
2052,0,6,1,3
2053,0,6,1,3
2054,0,6,1,3
2055,0,6,1,3
2056,0,6,1,3
2057,0,6,1,3
2058,0,6,1,3
2059,0,6,1,3
2060,0,6,1,3
2061,0,6,1,3
2062,6,0,1,3
2063,6,0,1,3
2064,6,0,1,3
2065,6,0,1,3
2066,6,0,1,3
2067,6,0,1,3
2068,6,0,1,3
2069,6,0,1,3
2070,6,0,0,4
2071,6,0,0,4
2072,6,0,0,4
2073,6,3,0,1
2074,6,3,0,1
2075,6,3,0,1
2076,6,3,0,1
2077,6,3,0,1
2078,6,3,0,1
2079,6,3,0,1
2080,6,3,0,1
2081,6,3,0,1
2082,6,3,0,1
2083,6,3,0,1
2084,6,3,0,1
2085,6,3,0,1
2086,6,3,0,1
2087,6,3,0,1
2088,6,3,0,1
2089,6,3,0,1
2090,6,3,0,1
2091,6,3,0,1
2092,6,3,0,1
2093,6,3,0,1
2094,6,3,0,1
2095,6,3,0,1
2096,6,3,0,1
2097,6,3,0,1
2098,6,3,0,1
2099,6,3,0,1
2100,6,3,0,1
2101,6,3,0,1
2102,6,3,0,1
2103,6,3,0,1
2104,6,3,0,1
2105,6,3,0,1
2106,6,3,0,1
2107,0,3,6,1
2108,0,3,6,1
2109,0,3,6,1
2110,0,3,6,1
2111,0,3,6,1
2112,0,3,6,1
2113,0,3,6,1
2114,0,3,6,1
2115,0,3,6,1
2116,0,3,6,1
2117,0,4,6,0
2118,0,4,6,0
2119,0,4,6,0
2120,0,4,6,0
2121,0,4,6,0
2122,0,4,6,0
2123,0,4,6,0
2124,0,4,6,0
2125,0,4,6,0
2126,0,4,6,0
2127,0,4,6,0
2128,0,4,6,0
2129,0,4,6,0
2130,0,4,6,0
2131,0,4,6,0
2132,0,4,6,0
2133,0,4,6,0
2134,0,4,6,0
2135,0,4,6,0
2136,0,4,6,0
2137,0,4,6,0
2138,0,4,6,0
2139,0,4,6,0
2140,0,4,6,0
2141,0,4,6,0
2142,0,4,6,0
2143,0,4,6,0
2144,0,4,6,0
2145,0,4,6,0
2146,0,4,6,0
2147,0,4,6,0
2148,3,1,6,0
2149,3,1,6,0
2150,3,1,6,0
2151,3,1,6,0
2152,3,1,6,0
2153,3,1,6,0
2154,3,1,6,0
2155,3,1,6,0
2156,3,1,0,6
2157,3,1,0,6
2158,3,1,0,6
2159,3,1,0,6
2160,4,0,0,6
2161,4,0,0,6
2162,4,0,0,6
2163,4,0,0,6
2164,4,0,0,6
2165,4,0,0,6
2166,4,0,0,6
2167,4,0,0,6
2168,4,0,0,6
2169,4,0,0,6
2170,4,0,0,6
2171,4,0,0,6
2172,4,0,0,6
2173,4,0,0,6
2174,4,0,0,6
2175,4,0,0,6
2176,4,0,0,6
2177,4,0,0,6
2178,4,0,0,6
2179,4,0,0,6
2180,4,0,0,6
2181,4,0,0,6
2182,4,0,0,6
2183,4,0,0,6
2184,4,0,0,6
2185,4,0,0,6
2186,4,0,0,6
2187,4,0,0,6
2188,4,0,0,6
2189,4,0,0,6
2190,4,0,0,6
2191,4,0,0,6
2192,4,0,0,6
2193,4,0,0,6
2194,4,0,0,6
2195,4,0,0,6
2196,4,0,0,6
2197,4,0,0,6
2198,4,0,0,6
2199,4,0,0,6
2200,4,0,0,6
2201,4,0,0,6
2202,3,0,1,6
2203,3,0,1,6
2204,3,0,1,6
2205,3,6,1,0
2206,3,6,1,0
2207,3,6,1,0
2208,3,6,1,0
2209,3,6,1,0
2210,3,6,1,0
2211,0,6,4,0
2212,0,6,4,0
2213,0,6,4,0
2214,0,6,4,0
2215,0,6,4,0
2216,0,6,4,0
2217,0,6,4,0
2218,0,6,4,0
2219,0,6,4,0
2220,0,6,4,0
2221,0,6,4,0
2222,0,6,4,0
2223,0,6,4,0
2224,0,6,4,0
2225,0,6,4,0
2226,0,6,4,0
2227,0,6,4,0
2228,0,6,4,0
2229,0,6,4,0
2230,0,6,4,0
2231,0,6,4,0
2232,0,6,4,0
2233,0,6,4,0
2234,0,6,4,0
2235,0,6,4,0
2236,0,6,4,0
2237,0,6,4,0
2238,0,6,4,0
2239,0,6,4,0
2240,0,6,4,0
2241,0,6,4,0
2242,0,6,4,0
2243,0,6,4,0
2244,0,6,4,0
2245,0,6,3,1
2246,0,6,3,1
2247,0,6,3,1
2248,0,6,3,1
2249,0,6,3,1
2250,0,6,3,1
2251,0,6,3,1
2252,0,6,3,1
2253,0,6,3,1
2254,6,0,3,1
2255,6,0,3,1
2256,6,0,3,1
2257,6,0,3,1
2258,6,0,3,1
2259,6,0,3,1
2260,6,0,3,1
2261,6,0,3,1
2262,6,0,3,1
2263,6,0,3,1
2264,6,0,3,1
2265,6,0,3,1
2266,6,0,3,1
2267,6,0,3,1
2268,6,0,3,1
2269,6,0,3,1
2270,6,0,3,1
2271,6,0,3,1
2272,6,0,3,1
2273,6,0,3,1
2274,6,0,3,1
2275,6,0,3,1
2276,6,0,3,1
2277,6,0,3,1
2278,6,0,3,1
2279,6,0,3,1
2280,6,0,3,1
2281,6,0,3,1
2282,6,0,0,4
2283,6,0,0,4
2284,6,0,0,4
2285,6,0,0,4
2286,6,0,0,4
2287,6,0,0,4
2288,6,0,0,4
2289,6,0,0,4
2290,6,0,0,4
2291,6,1,0,3
2292,6,1,0,3
2293,6,1,0,3
2294,6,1,0,3
2295,6,1,0,3
2296,6,1,0,3
2297,6,1,0,3
2298,6,1,0,3
2299,6,1,0,3
2300,0,1,6,3
2301,0,1,6,3
2302,0,1,6,3
2303,0,1,6,3
2304,0,1,6,3
2305,0,1,6,3
2306,0,1,6,3
2307,0,1,6,3
2308,0,1,6,3
2309,0,1,6,3
2310,0,1,6,3
2311,0,1,6,3
2312,0,1,6,3
2313,0,1,6,3
2314,0,1,6,3
2315,0,1,6,3
2316,0,1,6,3
2317,0,1,6,3
2318,0,1,6,3
2319,0,1,6,3
2320,0,1,6,3
2321,0,1,6,3
2322,0,1,6,3
2323,0,1,6,3
2324,0,1,6,3
2325,0,1,6,3
2326,0,1,6,3
2327,0,1,6,3
2328,0,1,6,3
2329,0,1,6,3
2330,0,1,6,3
2331,0,1,6,3
2332,0,1,6,3
2333,0,1,6,3
2334,0,1,6,3
2335,0,1,6,3
2336,0,1,6,3
2337,0,1,6,3
2338,0,1,6,3
2339,1,0,6,3
2340,1,0,6,3
2341,1,0,6,3
2342,1,0,6,3
2343,1,0,0,9
2344,1,0,0,9
2345,1,0,0,9
2346,1,0,0,9
2347,1,0,0,9
2348,1,0,0,9
2349,1,0,0,9
2350,1,0,0,9
2351,1,0,0,9
2352,1,0,0,9
2353,1,0,0,9
2354,1,0,0,9
2355,1,0,0,9
2356,1,0,0,9
2357,1,0,0,9
2358,1,0,0,9
2359,1,0,0,9
2360,1,0,0,9
2361,1,0,0,9
2362,1,0,0,9
2363,1,0,0,9
2364,1,0,0,9
2365,1,0,0,9
2366,1,0,0,9
2367,1,0,0,9
2368,1,0,0,9
2369,1,0,0,9
2370,1,0,0,9
2371,1,0,0,9
2372,1,0,0,9
2373,1,0,0,9
2374,1,0,0,9
2375,1,0,0,9
2376,1,0,0,9
2377,1,0,0,9
2378,1,0,0,9
2379,1,0,0,9
2380,1,0,0,9
2381,1,0,0,9
2382,1,0,0,9
2383,1,0,0,9
2384,1,0,0,9
2385,1,6,0,3
2386,1,6,0,3
2387,1,6,0,3
2388,1,6,0,3
2389,0,6,1,3
2390,0,6,1,3
2391,0,6,1,3
2392,0,6,1,3
2393,0,6,1,3
2394,0,6,1,3
2395,0,6,1,3
2396,0,6,1,3
2397,0,6,1,3
2398,0,6,1,3
2399,0,6,1,3
2400,0,6,1,3
2401,0,6,1,3
2402,0,6,1,3
2403,0,6,1,3
2404,0,6,1,3
2405,0,6,1,3
2406,0,6,1,3
2407,0,6,1,3
2408,0,6,1,3
2409,0,6,1,3
2410,0,6,1,3
2411,0,6,1,3
2412,0,6,1,3
2413,0,6,1,3
2414,0,6,1,3
2415,0,6,1,3
2416,0,6,1,3
2417,0,6,1,3
2418,0,6,1,3
2419,0,6,1,3
2420,0,6,1,3
2421,0,6,1,3
2422,0,6,1,3
2423,0,6,1,3
2424,0,6,1,3
2425,0,6,1,3
2426,0,6,1,3
2427,0,6,1,3
2428,6,0,1,3
2429,6,0,1,3
2430,6,0,1,3
2431,6,0,1,3
2432,6,0,1,3
2433,6,0,1,3
2434,6,0,1,3
2435,6,0,1,3
2436,6,0,1,3
2437,6,0,0,4
2438,6,0,0,4
2439,6,0,0,4
2440,6,0,0,4
2441,6,0,0,4
2442,6,0,0,4
2443,6,0,0,4
2444,6,0,0,4
2445,6,0,0,4
2446,6,0,0,4
2447,6,0,0,4
2448,6,0,0,4
2449,6,0,0,4
2450,6,0,0,4
2451,6,0,0,4
2452,6,3,0,1
2453,6,3,0,1
2454,6,3,0,1
2455,6,3,0,1
2456,6,3,0,1
2457,6,3,0,1
2458,6,3,0,1
2459,6,3,0,1
2460,6,3,0,1
2461,6,3,0,1
2462,6,3,0,1
2463,6,3,0,1
2464,6,3,0,1
2465,6,3,0,1
2466,6,3,0,1
2467,6,3,0,1
2468,6,3,0,1
2469,6,3,0,1
2470,6,3,0,1
2471,6,3,0,1
2472,6,3,0,1
2473,6,3,0,1
2474,0,3,6,1
2475,0,3,6,1
2476,0,3,6,1
2477,0,3,6,1
2478,0,3,6,1
2479,0,3,6,1
2480,0,3,6,1
2481,0,3,6,1
2482,0,4,6,0
2483,0,4,6,0
2484,0,4,6,0
2485,0,4,6,0
2486,0,4,6,0
2487,0,4,6,0
2488,0,4,6,0
2489,0,4,6,0
2490,0,4,6,0
2491,0,4,6,0
2492,0,4,6,0
2493,0,4,6,0
2494,0,4,6,0
2495,0,4,6,0
2496,0,4,6,0
2497,0,4,6,0
2498,0,4,6,0
2499,0,4,6,0
2500,0,4,6,0
2501,0,4,6,0
2502,0,4,6,0
2503,0,4,6,0
2504,0,4,6,0
2505,0,4,6,0
2506,0,4,6,0
2507,0,4,6,0
2508,0,4,6,0
2509,0,4,6,0
2510,0,4,6,0
2511,0,4,6,0
2512,0,4,6,0
2513,0,4,6,0
2514,0,4,6,0
2515,0,4,6,0
2516,0,4,6,0
2517,0,4,6,0
2518,0,4,6,0
2519,3,1,6,0
2520,3,1,6,0
2521,3,1,6,0
2522,3,1,6,0
2523,3,1,0,6
2524,3,1,0,6
2525,4,0,0,6
2526,4,0,0,6
2527,4,0,0,6
2528,4,0,0,6
2529,4,0,0,6
2530,4,0,0,6
2531,4,0,0,6
2532,4,0,0,6
2533,4,0,0,6
2534,4,0,0,6
2535,4,0,0,6
2536,4,0,0,6
2537,4,0,0,6
2538,4,0,0,6
2539,4,0,0,6
2540,4,0,0,6
2541,4,0,0,6
2542,4,0,0,6
2543,4,0,0,6
2544,4,0,0,6
2545,4,0,0,6
2546,4,0,0,6
2547,4,0,0,6
2548,4,0,0,6
2549,4,0,0,6
2550,4,0,0,6
2551,4,0,0,6
2552,4,0,0,6
2553,4,0,0,6
2554,4,0,0,6
2555,4,0,0,6
2556,4,0,0,6
2557,4,0,0,6
2558,4,0,0,6
2559,4,0,0,6
2560,4,0,0,6
2561,4,0,0,6
2562,4,0,0,6
2563,4,0,0,6
2564,4,0,0,6
2565,4,0,0,6
2566,4,0,0,6
2567,3,0,1,6
2568,3,0,1,6
2569,3,0,1,6
2570,3,0,1,6
2571,3,0,1,6
2572,3,6,1,0
2573,3,6,1,0
2574,3,6,1,0
2575,3,6,1,0
2576,3,6,1,0
2577,3,6,1,0
2578,3,6,1,0
2579,3,6,1,0
2580,3,6,1,0
2581,3,6,1,0
2582,3,6,1,0
2583,0,6,4,0
2584,0,6,4,0
2585,0,6,4,0
2586,0,6,4,0
2587,0,6,4,0
2588,0,6,4,0
2589,0,6,4,0
2590,0,6,4,0
2591,0,6,4,0
2592,0,6,4,0
2593,0,6,4,0
2594,0,6,4,0
2595,0,6,4,0
2596,0,6,4,0
2597,0,6,4,0
2598,0,6,4,0
2599,0,6,4,0
2600,0,6,4,0
2601,0,6,4,0
2602,0,6,4,0
2603,0,6,4,0
2604,0,6,4,0
2605,0,6,4,0
2606,0,6,4,0
2607,0,6,4,0
2608,0,6,4,0
2609,0,6,4,0
2610,0,6,4,0
2611,0,6,3,1
2612,0,6,3,1
2613,0,6,3,1
2614,0,6,3,1
2615,0,6,3,1
2616,0,6,3,1
2617,0,6,3,1
2618,0,6,3,1
2619,0,6,3,1
2620,6,0,3,1
2621,6,0,3,1
2622,6,0,3,1
