tau,f
258,0.001035984519966547
259,0.001030615255837137
260,0.001025146790313571
261,0.001019580463758233
262,0.001013917638457829
263,0.0010081596982010538
264,0.0010023080478512958
265,0.000996364112914313
266,0.0009903293391012745
267,0.000984205191887305
268,0.0009779931560656957
269,0.000971694735298074
270,0.0009653114516607171
271,0.0009588448451871384
272,0.0009522964734073267
273,0.0009456679108836374
274,0.000938960748743722
275,0.000932176594210595
276,0.0009253170701301524
277,0.0009183838144961459
278,0.0009113784799731871
279,0.0009043027334175869
280,0.0008971582553964874
281,0.000889946739705368
282,0.0008826698928843891
283,0.0008753294337332442
284,0.0008679270928254045
285,0.0008604646120213844
286,0.0008529437439815696
287,0.0008453662516786831
288,0.0008377339079100434
289,0.0008300484948099288
290,0.0008223118033621962
291,0.0008145256329133381
292,0.000806691790686066
293,0.0007988120912938021
294,0.0007908883562561812
295,0.0007829224135156583
296,0.0007749160969555361
297,0.0007668712459195319
298,0.0007587897047329911
299,0.0007506733222260802
300,0.0007425239512589771
301,0.0007343434482493134
302,0.0007261336727019305
303,0.0007178964867412982
304,0.0007096337546465124
305,0.0007013473423892137
306,0.0006930391171744859
307,0.0006847109469849139
308,0.0006763647001278712
309,0.0006680022447863163
310,0.0006596254485731
311,0.0006512361780889293
312,0.0006428362984842613
313,0.0006344276730249762
314,0.0006260121626622439
315,0.0006175916256064743
316,0.0006091679169055932
317,0.0006007428880276843
318,0.0005923183864481295
319,0.0005838962552413337
320,0.0005754783326771234
321,0.000567066451821925
322,0.0005586624401447653
323,0.000550268119128269
324,0.0005418853038845963
325,0.0005335158027765137
326,0.0005251614170435994
327,0.0005168239404336432
328,0.0005085051588393483
329,0.0005002068499403542
330,0.0004919307828505998
331,0.0004836787177712102
332,0.00047545240564872437
333,0.0004672535878389128
334,0.00045908399577609076
335,0.0004509453506480306
336,0.0004428393630764466
337,0.0004347677328030698
338,0.00042673214838142773
339,0.0004187342868741709
340,0.00041077581355610925
341,0.0004028583816229003
342,0.00039498363190539033
343,0.0003871531925895845
344,0.0003793686789423111
345,0.0003716316930424794
346,0.00036394382351797607
347,0.00035630664528819633
348,0.00034872171931209765
349,0.0003411905923418792
350,0.00033371479668213474
351,0.00032629584995454825
352,0.0003189352548680349
353,0.00031163449899430077
354,0.00030439505454880975
355,0.0002972183781770975
356,0.0002901059107463434
357,0.0002830590771422174
358,0.0002760792860709351
359,0.00026916792986641944
360,0.00026232638430255024
361,0.0002555560084104632
362,0.00024885814430078114
363,0.00024223411699074242
364,0.00023568523423616632
365,0.00022921278636818545
366,0.000222818046134654
367,0.0002165022685461915
368,0.0002102666907267372
369,0.0002041125317686196
370,0.00019804099259198419
371,0.00019205325580854486
372,0.00018615048558957037
373,0.00018033382753803305
374,0.00017460440856479855
375,0.0001689633367688523
376,0.00016341170132139026
377,0.0001579505723537541
378,0.00015258100084910434
379,0.0001473040185377306
380,0.0001421206377959416
381,0.000137031851548439
382,0.0001320386331740839
383,0.00012714193641495347
384,0.00012234269528867006
385,0.00011764182400381536
386,0.00011304021687844417
387,0.00010853874826153102
388,0.00010413827245733523
389,9.983962365253747e-05
390,9.564361584612908e-05
391,9.155104278190876e-05
392,8.756267788355734e-05
393,8.367927419217776e-05
394,7.990156430624441e-05
395,7.62302603238631e-05
396,7.266605378728825e-05
397,6.920961562960606e-05
398,6.586159612351474e-05
399,6.262262483213502e-05
400,5.949331056178265e-05
401,5.6474241316615604e-05
402,5.356598425512884e-05
403,5.0769085648391036e-05
404,4.808407083998978e-05
405,4.551144420761444e-05
406,4.305168912621719e-05
407,4.070526793270867e-05
408,3.847262189212087e-05
409,3.635417116520194e-05
410,3.435031477737786e-05
411,3.246143058904965e-05
412,3.06878752671837e-05
413,2.9029984258146526e-05
414,2.7488071761744826e-05
415,2.6062430706450918e-05
416,2.475333272577469e-05
417,2.3561028135737704e-05
418,2.24857459134528e-05
419,2.1527693676763568e-05
420,2.06870576649273e-05
421,1.9964002720338468e-05
422,1.9358672271250797e-05
423,1.887118831552169e-05
424,1.8501651405339836e-05
425,1.8250140632947463e-05
426,1.8116713617352948e-05
427,1.810140649203083e-05
428,1.8204233893618534e-05
429,1.8425188951612414e-05
430,1.8764243279073294e-05
431,1.9221346964359432e-05
432,1.9796428563901704e-05
433,2.0489395096033323e-05
434,2.13001320359038e-05
435,2.2228503311508344e-05
436,2.32743513008402e-05
437,2.443749683022119e-05
438,2.5717739173828108e-05
439,2.711485605446054e-05
440,2.862860364558189e-05
441,3.0258716574686704e-05
442,3.2004907928033666e-05
443,3.386686925678929e-05
444,3.5844270584632694e-05
445,3.793676041688939e-05
446,4.0143965751232326e-05
447,4.246549209001195e-05
448,4.490092345428287e-05
449,4.744982239958694e-05
450,5.01117300335428e-05
451,5.2886166035346775e-05
452,5.577262867721558e-05
453,5.877059484785291e-05
454,6.187952007802808e-05
455,6.509883856833206e-05
456,6.842796321917204e-05
457,7.18662856631232e-05
458,7.54131762996632e-05
459,7.906798433243221e-05
460,8.283003780904256e-05
461,8.669864366356243e-05
462,9.067308776175662e-05
463,9.475263494912982e-05
464,9.893652910192683e-05
465,0.00010322399318111877
466,0.00010761422928949699
467,0.0001121064187319497
468,0.00011669972207902308
469,0.00012139327923384291
470,0.00012618620950250435
471,0.00013107761166801643
472,0.00013606656406787475
473,0.00014115212467537584
474,0.00014633333118476257
475,0.00015160920110027833
476,0.00015697873182921547
477,0.00016244090077909568
478,0.00016799466545898648
479,0.00017363896358513065
480,0.00017937271319092043
481,0.00018519481274131431
482,0.00019110414125180018
483,0.00019709955841196213
484,0.00020317990471375213
485,0.00020934400158452996
486,0.00021559065152501627
487,0.00022191863825209827
488,0.00022832672684671448
489,0.00023481366390682744
490,0.00024137817770550804
491,0.0002480189783542976
492,0.0002547347579718621
493,0.0002615241908579709
494,0.00026838593367296197
495,0.0002753186256226536
496,0.00028232088864879655
497,0.0002893913276251591
498,0.0002965285305592182
499,0.0003037310687995864
500,0.00031099749724915285
501,0.000318326354584049
502,0.0003257161634783832
503,0.0003331654308349022
504,0.000340672648021484
505,0.0003482362911135875
506,0.0003558548211426506
507,0.0003635266843504255
508,0.00037125031244933685
509,0.0003790241228888157
510,0.0003868465191276386
511,0.0003947158909122777
512,0.00040263061456129813
513,0.0004105890532557179
514,0.0004185895573354072
515,0.0004266304646014804
516,0.0004347101006246458
517,0.0004428267790595424
518,0.0004509788019649657
519,0.00045916446013005875
520,0.0004673820334063463
521,0.00047562979104559874
522,0.00048390599204349723
523,0.0004922088854890662
524,0.0005005367109197636
525,0.000508887698682254
526,0.000517260070298763
527,0.0005256520388388733
528,0.000534061809296905
529,0.0005424875789745472
530,0.000550927537868868
531,0.0005593798690654847
532,0.0005678427491369022
533,0.0005763143485458693
534,0.000584792832053681
535,0.0005932763591333179
536,0.0006017630843873424
537,0.0006102511579703844
538,0.000618738726016161
539,0.0006272239310689021
540,0.0006357049125190423
541,0.0006441798070430549
542,0.0006526467490473199
543,0.0006611038711158361
544,0.0006695493044617748
545,0.0006779811793824766
546,0.0006863976257181055
547,0.0006947967733134388
548,0.000703176752482914
549,0.0007115356944786679
550,0.0007198717319613062
551,0.0007281829994735656
552,0.0007364676339162458
553,0.0007447237750266525
554,0.0007529495658591226
555,0.0007611431532675342
556,0.0007693026883896849
557,0.0007774263271332703
558,0.0007855122306632761
559,0.0007935585658906229
560,0.0008015635059619877
561,0.0008095252307503347
562,0.0008174419273462476
563,0.0008253117905497389
564,0.0008331330233622238
565,0.0008409038374787594
566,0.0008486224537800421
567,0.0008562871028241119
568,0.0008638960253376075
569,0.0008714474727061471
570,0.000878939707463907
571,0.0008863710037820299
572,0.0008937396479555914
573,0.0009010439388891391
574,0.000908282188580339
575,0.0009154527226017176
576,0.0009225538805801849
577,0.0009295840166741305
578,0.0009365415000479708
579,0.0009434247153437622
580,0.0009502320631499023
581,0.000956961960466446
582,0.0009636128411671393
583,0.0009701831564576113
584,0.0009766713753297878
585,0.0009830759850122223
586,0.0009893954914161275
587,0.0009956284195769198
588,0.0010017733140910365
589,0.0010078287395479484
590,0.0010137932809569771
591,0.0010196655441689019
592,0.0010254441562920088
593,0.0010311277661025687
594,0.0010367150444492608
595,0.0010422046846517681
596,0.001047595402892943
597,0.0010528859386046015
598,0.0010580750548467859
599,0.0010631615386801079
600,0.001068144201531248
601,0.0010730218795512243
602,0.0010777934339663985
603,0.001082457751422121
604,0.00108701374431853
605,0.0010914603511387752
606,0.0010957965367691936
607,0.0011000212928114355
608,0.001104133637886324
609,0.001108132617929417
610,0.0011120173064779156
611,0.0011157868049491526
612,0.001119440242910073
613,0.0011229767783379099
614,0.0011263955978719816
615,0.0011296959170560244
616,0.0011328769805716726
617,0.0011359380624622625
618,0.0011388784663474236
619,0.0011416975256279675
620,0.0011443946036811862
621,0.001146969094046458
622,0.0011494204206010808
623,0.0011517480377260462
624,0.0011539514304621037
625,0.001156030114655577
626,0.0011579836370943653
627,0.0011598115756334911
628,0.0011615135393107916
629,0.0011630891684521088
630,0.0011645381347664028
631,0.0011658601414304523
632,0.0011670549231633039
633,0.0011681222462902865
634,0.001169061908796753
635,0.0011698737403713667
636,0.001170557602438997
637,0.0011711133881833053
638,0.0011715410225588327
639,0.0011718404622928437
640,0.001172011695876589
641,0.0011720547435465128
642,0.00117196965725493
643,0.0011717565206304692
644,0.0011714154489282933
645,0.0011709465889700834
646,0.0011703501190738707
647,0.0011696262489737403
648,0.0011687752197294937
649,0.0011677973036262573
650,0.001166692804064284
651,0.0011654620554387171
652,0.0011641054230097463
653,0.0011626233027629464
654,0.001161016121260033
655,0.0011592843354800645
656,0.0011574284326512458
657,0.0011554489300733576
658,0.0011533463749310116
659,0.0011511213440976583
660,0.0011487744439307452
661,0.0011463063100578322
662,0.001143717607153958
663,0.0011410090287104471
664,0.001138181296795051
665,0.0011352351618037348
666,0.0011321714022043095
667,0.0011289908242717653
668,0.0011256942618157106
669,0.0011222825758999977
670,0.001118756654554572
671,0.0011151174124799108
672,0.0011113657907439222
673,0.0011075027564717223
674,0.0011035293025282874
675,0.0010994464471942586
676,0.0010952552338350078
677,0.0010909567305629698
678,0.0010865520298938144
679,0.0010820422483961744
680,0.0010774285263355115
681,0.0010727120273118522
682,0.0010678939378920252
683,0.0010629754672363532
684,0.0010579578467198576
685,0.001052842329548404
686,0.0010476301903698554
687,0.0010423227248804311
688,0.0010369212494264197
689,0.001031427100601442
690,0.001025841634839618
691,0.0010201662280045086
692,0.0010144022749742363
693,0.0010085511892229911
694,0.0010026144023990776
695,0.0009965933638994113
696,0.0009904895404413176
697,0.000984304415630992
698,0.0009780394895295304
699,0.0009716962782162714
700,0.0009652763133497413
701,0.0009587811417266288
702,0.0009522123248385063
703,0.0009455714384269605
704,0.000938860072037032
705,0.0009320798285691789
706,0.0009252323238300926
707,0.0009183191860823446
708,0.0009113420555931795
709,0.00090430258418266
710,0.0008972024347711571
711,0.0008900432809265942
712,0.0008828268064114234
713,0.0008755547047296253
714,0.0008682286786738939
715,0.000860850439873
716,0.0008534217083398296
717,0.0008459442120199581
718,0.0008384196863410256
719,0.0008308498737631489
720,0.0008232365233303759
721,0.0008155813902234882
722,0.0008078862353141234
723,0.0008001528247206076
724,0.0007923829293653862
725,0.0007845783245343264
726,0.0007767407894381318
727,0.0007688721067756902
728,0.0007609740622998819
729,0.0007530484443856621
730,0.0007450970436006849
731,0.0007371216522785707
732,0.0007291240640949849
733,0.0007211060736465503
734,0.0007130694760327178
735,0.0007050160664408172
736,0.0006969476397342868
737,0.00068886599004419
738,0.0006807729103642009
739,0.0006726701921489891
740,0.0006645596249163405
741,0.0006564429958528951
742,0.000648322089423615
743,0.0006401986869852428
744,0.0006320745664035427
745,0.000623951501674667
746,0.0006158312625505247
747,0.0006077156141683071
748,0.0005996063166843518
749,0.0005915051249120374
750,0.0005834137879642279
751,0.0005753340488999904
752,0.0005672676443757674
753,0.0005592163043010092
754,0.000551181751498363
755,0.0005431657013683918
756,0.0005351698615588599
757,0.0005271959316387237
758,0.0005192456027766883
759,0.000511320557424523
760,0.0005034224690049939
761,0.0004955530016045802
762,0.00048771380967090863
763,0.0004799065377149374
764,0.0004721328200178228
765,0.0004643942803427256
766,0.00045669253165114696
767,0.0004490291758242373
768,0.0004414058033886997
769,0.0004338239932475902
770,0.00042628531241571595
771,0.00041879131575992055
772,0.0004113435457439201
773,0.00040394353217799414
774,0.00039659279197323886
775,0.0003892928289005404
776,0.00038204513335415353
777,0.0003748511821198879
778,0.00036771243814788404
779,0.0003606303503299026
780,0.00035360635328114356
781,0.00034664186712651834
782,0.000339738297291372
783,0.0003328970342965788
784,0.00032611945355801275
785,0.0003194069151902859
786,0.00031276076381478354
787,0.00030618232837190216
788,0.0002996729219374203
789,0.00029323384154305107
790,0.00028686636800096666
791,0.00028057176573240014
792,0.00027435128260019264
793,0.0002682061497452216
794,0.00026213758142667467
795,0.000256146774866125
796,0.00025023491009532327
797,0.000244403149807665
798,0.00023865263921327108
799,0.00023298450589762156
800,0.00022739985968366484
801,0.00022189979249739926
802,0.00021648537823675947
803,0.0002111576726438803
804,0.00020591771318056833
805,0.0002007665189069606
806,0.0001957050903633419
807,0.0001907344094549982
808,0.0001858554393400748
809,0.00018106912432040218
810,0.0001763763897351883
811,0.00017177814185754135
812,0.0001672752677937516
813,0.00016286863538531987
814,0.0001585590931135679
815,0.00015434747000693107
816,0.00015023457555072095
817,0.00014622119959939266
818,0.00014230811229127486
819,0.00013849606396564574
820,0.0001347857850821381
821,0.00013117798614245226
822,0.00012767335761426862
823,0.00012427256985735657
824,0.00012097627305182867
825,0.0001177850971284734
826,0.00011469965170115754
827,0.00011172052600121491
828,0.00010884828881383465
829,0.00010608348841635957
830,0.00010342665251849359
831,0.00010087828820438525
832,9.843888187651673e-05
833,9.610889920143314e-05
834,9.388878505721134e-05
835,9.177896348270626e-05
836,8.977983762850884e-05
837,8.789178970961538e-05
838,8.611518095978153e-05
839,8.445035158754829e-05
840,8.289762073391413e-05
841,8.145728643165814e-05
842,8.012962556628339e-05
843,7.891489383858989e-05
844,7.78133257288692e-05
845,7.6825134462692e-05
846,7.595051197833912e-05
847,7.51896288958156e-05
848,7.454263448749478e-05
849,7.400965665039129e-05
850,7.359080188005023e-05
851,7.32861552460882e-05
852,7.309578036937875e-05
853,7.301971940091652e-05
854,7.305799300236031e-05
855,7.32106003282838e-05
856,7.347751901015625e-05
857,7.385870514207762e-05
858,7.43540932682761e-05
859,7.496359637243552e-05
860,7.568710586884946e-05
861,7.65244915954482e-05
862,7.747560180872365e-05
863,7.854026318061037e-05
864,7.971828079734174e-05
865,8.100943816033656e-05
866,8.24134971891434e-05
867,8.39301982265024e-05
868,8.555926004557183e-05
869,8.730037985934653e-05
870,8.915323333235025e-05
871,9.111747459463452e-05
872,9.319273625813238e-05
873,9.537862943544934e-05
874,9.767474376111404e-05
875,0.0001000806474153774
876,0.00010259588715058943
877,0.00010521998832025238
878,0.00010795245491077712
879,0.00011079276957602294
880,0.00011374039367469596
881,0.00011679476731062523
882,0.00011995530937606913
883,0.00012322141759801044
884,0.00012659246858759857
885,0.000130067817892767
886,0.0001336468000540986
887,0.00013732872866399555
888,0.00014111289642927316
889,0.00014499857523717755
890,0.0001489850162249661
891,0.00015307144985305906
892,0.00015725708598188654
893,0.00016154111395247123
894,0.00016592270267081752
895,0.00017040100069618913
896,0.00017497513633334014
897,0.00017964421772877827
898,0.0001844073329710985
899,0.00018926355019549372
900,0.00019421191769247275
901,0.00019925146402090455
902,0.0002043811981253843
903,0.00020960010945805603
904,0.00021490716810489106
905,0.00022030132491655092
906,0.0002257815116438148
907,0.00023134664107772474
908,0.000236995607194412
909,0.0002427272853047644
910,0.0002485405322088541
911,0.0002544341863553248
912,0.0002604070680056938
913,0.00026645797940362954
914,0.0002725857049492918
915,0.0002787890113787143
916,0.00028506664794837816
917,0.0002914173466248664
918,0.0002978398222797803
919,0.0003043327728898491
920,0.00031089487974233826
921,0.00031752480764574257
922,0.00032422120514578775
923,0.00033098270474679576
924,0.00033780792313840835
925,0.00034469546142772004
926,0.0003516439053767592
927,0.0003586518256454443
928,0.0003657177780399208
929,0.00037284030376632735
930,0.0003800179296899957
931,0.00038724916860009086
932,0.00039453251947964713
933,0.00040186646778104135
934,0.0004092494857068381
935,0.0004166800324960625
936,0.00042415655471578917
937,0.00043167748655814923
938,0.0004392412501425587
939,0.000446846255823311
940,0.00045449090250239166
941,0.0004621735779475386
942,0.00046989265911541933
943,0.0004776465124800102
944,0.0004854334943660078
945,0.0004932519512872699
946,0.0005011002202902739
947,0.0005089766293024284
948,0.0005168794974852805
949,0.0005248071355924584
950,0.0005327578463323621
951,0.0005407299247354645
952,0.000548721658526161
953,0.000556731328499094
954,0.0005647572088998635
955,0.0005727975678100161
956,0.0005808506675362548
957,0.0005889147650037058
958,0.0005969881121532111
959,0.0006050689563424952
960,0.0006131555407511669
961,0.0006212461047892511
962,0.0006293388845094586
963,0.0006374321130227205
964,0.0006455240209171667
965,0.0006536128366801818
966,0.0006616967871235823
967,0.0006697740978116511
968,0.0006778429934920436
969,0.0006859016985292718
970,0.000693948437340733
971,0.0007019814348350166
972,0.0007099989168525704
973,0.0007179991106083005
974,0.0007259802451361107
975,0.0007339405517352302
976,0.000741878264418125
977,0.0007497916203597867
978,0.0007576788603484188
979,0.000765538229237076
980,0.0007733679763963938
981,0.0007811663561679862
982,0.0007889316283184583
983,0.0007966620584939642
984,0.0008043559186748328
985,0.000812011487630433
986,0.0008196270513738686
987,0.0008272009036163964
988,0.0008347313462214612
989,0.0008422166896580103
990,0.0008496552534530469
991,0.0008570453666431692
992,0.0008643853682249334
993,0.0008716736076038603
994,0.0008789084450419028
995,0.0008860882521031843
996,0.0008932114120977648
997,0.0009002763205234207
998,0.0009072813855050475
999,0.0009142250282316536
1000,0.0009211056833906747
1001,0.0009279217995994506
1002,0.0009346718398337199
1003,0.000941354281852886
1004,0.0009479676186219399
1005,0.0009545103587297882
1006,0.0009609810268038913
1007,0.0009673781639208681
1008,0.0009737003280132407
1009,0.00097994609427162
1010,0.0009861140555427249
1011,0.0009922028227225602
1012,0.000998211025145028
1013,0.0010041373109653969
1014,0.00100998034753881
1015,0.0010157388217933558
1016,0.0010214114405978606
1017,0.0010269969311240254
1018,0.0010324940412027009
1019,0.001037901539674403
1020,0.001043218216733723
1021,0.0010484428842674213
1022,0.001053574376186331
1023,0.0010586115487506492
1024,0.0010635532808886347
1025,0.001068398474508496
1026,0.0010731460548034251
1027,0.0010777949705495604
1028,0.0010823441943967611
1029,0.0010867927231521407
1030,0.0010911395780562035
1031,0.0010953838050513985
1032,0.0010995244750430903
1033,0.0011035606841527895
1034,0.0011074915539635345
1035,0.0011113162317572922
1036,0.0011150338907443683
1037,0.0011186437302847015
1038,0.001122144976100873
1039,0.0011255368804828478
1040,0.0011288187224843982
1041,0.0011319898081109266
1042,0.0011350494704989622
1043,0.0011379970700868569
1044,0.0011408319947769873
1045,0.0011435536600891342
1046,0.0011461615093052416
1047,0.0011486550136052146
1048,0.0011510336721939532
1049,0.0011532970124194684
1050,0.00115544458988206
1051,0.0011574759885345652
1052,0.0011593908207736235
1053,0.0011611887275219282
1054,0.001162869378301394
1055,0.0011644324712974795
1056,0.0011658777334142309
1057,0.0011672049203204915
1058,0.0011684138164869255
1059,0.001169504235214147
1060,0.0011704760186516774
1061,0.0011713290378080191
1062,0.0011720631925517416
1063,0.0011726784116035008
1064,0.0011731746525191844
1065,0.0011735519016642505
1066,0.0011738101741790537
1067,0.0011739495139354642
1068,0.0011739699934846303
1069,0.001173871713996074
1070,0.0011736548051881064
1071,0.0011733194252496635
1072,0.0011728657607534096
1073,0.0011722940265607392
1074,0.0011716044657178648
1075,0.0011707973493440256
1076,0.001169872976511177
1077,0.0011688316741155051
1078,0.0011676737967408863
1079,0.0011663997265144981
1080,0.0011650098729541782
1081,0.001163504672808263
1082,0.0011618845898875134
1083,0.0011601501148895109
1084,0.001158301765215511
1085,0.0011563400847798971
1086,0.0011542656438122748
1087,0.0011520790386524405
1088,0.0011497808915382959
1089,0.0011473718503867
1090,0.001144852588567604
1091,0.0011422238046714529
1092,0.001139486222269885
1093,0.0011366405896701551
1094,0.0011336876796631276
1095,0.0011306282892650824
1096,0.0011274632394534375
1097,0.0011241933748966787
1098,0.001120819563678272
1099,0.00111734269701519
1100,0.0011137636889707063
1101,0.001110083476161995
1102,0.0011063030174623568
1103,0.0011024232936985372
1104,0.0010984453073429744
1105,0.0010943700822013426
1106,0.0010901986630953843
1107,0.0010859321155413783
1108,0.0010815715254241336
1109,0.0010771179986669103
1110,0.0010725726608972154
1111,0.001067936657108745
1112,0.0010632111513196425
1113,0.0010583973262270699
1114,0.0010534963828584228
1115,0.0010485095402192755
1116,0.0010434380349380664
1117,0.0010382831209080209
1118,0.001033046068926044
1119,0.0010277281663290205
1120,0.0010223307166276358
1121,0.0010168550391377116
1122,0.0010113024686093561
1123,0.0010056743548540568
1124,0.0009999720623698367
1125,0.0009941969699645743
1126,0.000988350470377725
1127,0.00098243396990048
1128,0.0009764488879946625
1129,0.0009703966569103655
1130,0.0009642787213024112
1131,0.0009580965378460703
1132,0.0009518515748517952
1133,0.0009455453118794445
1134,0.0009391792393518487
1135,0.0009327548581680013
1136,0.0009262736793161295
1137,0.0009197372234863732
1138,0.0009131470206836709
1139,0.0009065046098406576
1140,0.0008998115384308076
1141,0.0008930693620819662
1142,0.0008862796441903374
1143,0.0008794439555350827
1144,0.0008725638738935498
1145,0.0008656409836574737
1146,0.0008586768754499531
