E_abs_error,E_expected,E_read,R_abs_error,R_expected,R_read,amp_read,c_gain,case,chi,delta_chi,delta_phi,delta_tau,gauge,h_chi,h_tau,m,nh_chi_c,nh_tau_c,off_target_mode_purity,omega,p_abs_error,p_expected,p_read,particle,q,r_gain,raw_abs,stage,t_read,target_mode_purity,tau
4.2521541843143495e-14,1.0,0.9999999999999575,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0005_gain_1000,0.0005,0.0005,1,799,799,0.0,1.0,4.2521541843143495e-14,1.0,0.9999999999999575,A,1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
4.2521541843143495e-14,1.0,0.9999999999999575,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0005_gain_1000,0.0005,0.0005,2,799,799,0.0,1.0,5.595524044110789e-14,-1.0,-0.999999999999944,B,-1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
7.105427357601002e-15,1.0,0.9999999999999929,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0005_gain_1600,0.0005,0.0005,1,799,799,0.0,1.0,7.105427357601002e-15,1.0,0.9999999999999929,A,1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
7.105427357601002e-15,1.0,0.9999999999999929,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0005_gain_1600,0.0005,0.0005,2,799,799,0.0,1.0,1.1324274851176597e-14,-1.0,-0.9999999999999887,B,-1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.6431300764452317e-14,1.0,1.0000000000000164,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0008_gain_600,0.00075,0.00075,1,799,799,0.0,1.0,1.6431300764452317e-14,1.0,1.0000000000000164,A,1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.6431300764452317e-14,1.0,1.0000000000000164,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0008_gain_600,0.00075,0.00075,2,799,799,0.0,1.0,2.375877272697835e-14,-1.0,-1.0000000000000238,B,-1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
9.2148511043888e-15,1.0,0.9999999999999908,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0008_gain_1000,0.00075,0.00075,1,799,799,0.0,1.0,9.2148511043888e-15,1.0,0.9999999999999908,A,1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
9.2148511043888e-15,1.0,0.9999999999999908,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0008_gain_1000,0.00075,0.00075,2,799,799,0.0,1.0,1.5432100042289676e-14,-1.0,-0.9999999999999846,B,-1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.63202784619898e-14,1.0,0.9999999999999837,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0008_gain_1600,0.00075,0.00075,1,799,799,0.0,1.0,1.63202784619898e-14,1.0,0.9999999999999837,A,1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.63202784619898e-14,1.0,0.9999999999999837,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0008_gain_1600,0.00075,0.00075,2,799,799,0.0,1.0,7.771561172376096e-15,-1.0,-0.9999999999999922,B,-1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.483702463810914e-14,1.0,1.0000000000000648,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0003_gain_600,0.00025,0.00025,1,999,999,0.0,1.0,6.483702463810914e-14,1.0,1.0000000000000648,A,1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.483702463810914e-14,1.0,1.0000000000000648,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0003_gain_600,0.00025,0.00025,2,999,999,0.0,1.0,1.0103029524088925e-13,-1.0,-1.000000000000101,B,-1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.150635556423367e-14,1.0,1.0000000000000615,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0003_gain_1000,0.00025,0.00025,1,999,999,0.0,1.0,6.150635556423367e-14,1.0,1.0000000000000615,A,1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.150635556423367e-14,1.0,1.0000000000000615,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0003_gain_1000,0.00025,0.00025,2,999,999,0.0,1.0,6.94999613415348e-14,-1.0,-1.0000000000000695,B,-1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
4.9960036108132044e-15,1.0,0.999999999999995,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0003_gain_1600,0.00025,0.00025,1,999,999,0.0,1.0,4.9960036108132044e-15,1.0,0.999999999999995,A,1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
4.9960036108132044e-15,1.0,0.999999999999995,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0003_gain_1600,0.00025,0.00025,2,999,999,0.0,1.0,2.5979218776228663e-14,-1.0,-0.999999999999974,B,-1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
4.2743586448068527e-14,1.0,0.9999999999999573,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0005_gain_600,0.0005,0.0005,1,999,999,0.0,1.0,4.2743586448068527e-14,1.0,0.9999999999999573,A,1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
4.2743586448068527e-14,1.0,0.9999999999999573,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0005_gain_600,0.0005,0.0005,2,999,999,0.0,1.0,4.618527782440651e-14,-1.0,-0.9999999999999538,B,-1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
9.992007221626409e-15,1.0,0.99999999999999,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0005_gain_1000,0.0005,0.0005,1,999,999,0.0,1.0,9.992007221626409e-15,1.0,0.99999999999999,A,1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
9.992007221626409e-15,1.0,0.99999999999999,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0005_gain_1000,0.0005,0.0005,2,999,999,0.0,1.0,7.549516567451064e-15,-1.0,-0.9999999999999925,B,-1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
5.995204332975845e-15,1.0,1.000000000000006,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0005_gain_1600,0.0005,0.0005,1,999,999,0.0,1.0,5.995204332975845e-15,1.0,1.000000000000006,A,1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
5.995204332975845e-15,1.0,1.000000000000006,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0005_gain_1600,0.0005,0.0005,2,999,999,0.0,1.0,4.218847493575595e-15,-1.0,-1.0000000000000042,B,-1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.1435297153639112e-14,1.0,0.9999999999999886,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0008_gain_600,0.00075,0.00075,1,999,999,0.0,1.0,1.1435297153639112e-14,1.0,0.9999999999999886,A,1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.1435297153639112e-14,1.0,0.9999999999999886,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0008_gain_600,0.00075,0.00075,2,999,999,0.0,1.0,1.4210854715202004e-14,-1.0,-0.9999999999999858,B,-1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.106226635438361e-15,1.0,0.9999999999999939,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0008_gain_1000,0.00075,0.00075,1,999,999,0.0,1.0,6.106226635438361e-15,1.0,0.9999999999999939,A,1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.106226635438361e-15,1.0,0.9999999999999939,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0008_gain_1000,0.00075,0.00075,2,999,999,0.0,1.0,8.992806499463768e-15,-1.0,-0.999999999999991,B,-1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.8540724511240114e-14,1.0,0.9999999999999815,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0008_gain_1600,0.00075,0.00075,1,999,999,0.0,1.0,1.8540724511240114e-14,1.0,0.9999999999999815,A,1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.8540724511240114e-14,1.0,0.9999999999999815,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_999_h_0.0008_gain_1600,0.00075,0.00075,2,999,999,0.0,1.0,6.328271240363392e-15,-1.0,-0.9999999999999937,B,-1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.261657858885883e-14,1.0,0.9999999999999374,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0003_gain_600,0.00025,0.00025,1,1199,1199,0.0,1.0,6.261657858885883e-14,1.0,0.9999999999999374,A,1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.261657858885883e-14,1.0,0.9999999999999374,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0003_gain_600,0.00025,0.00025,2,1199,1199,0.0,1.0,1.0469403122215226e-13,-1.0,-0.9999999999998953,B,-1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.1546319456101628e-14,1.0,1.0000000000000115,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0003_gain_1000,0.00025,0.00025,1,1199,1199,0.0,1.0,1.1546319456101628e-14,1.0,1.0000000000000115,A,1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.1546319456101628e-14,1.0,1.0000000000000115,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0003_gain_1000,0.00025,0.00025,2,1199,1199,0.0,1.0,4.440892098500626e-15,-1.0,-1.0000000000000044,B,-1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.84297022087776e-14,1.0,0.9999999999999816,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0003_gain_1600,0.00025,0.00025,1,1199,1199,0.0,1.0,1.84297022087776e-14,1.0,0.9999999999999816,A,1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.84297022087776e-14,1.0,0.9999999999999816,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0003_gain_1600,0.00025,0.00025,2,1199,1199,0.0,1.0,4.773959005888173e-14,-1.0,-0.9999999999999523,B,-1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
3.752553823233029e-14,1.0,1.0000000000000375,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0005_gain_600,0.0005,0.0005,1,1199,1199,0.0,1.0,3.752553823233029e-14,1.0,1.0000000000000375,A,1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
3.752553823233029e-14,1.0,1.0000000000000375,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0005_gain_600,0.0005,0.0005,2,1199,1199,0.0,1.0,2.2870594307278225e-14,-1.0,-1.0000000000000229,B,-1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.7319479184152442e-14,1.0,1.0000000000000173,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0005_gain_1000,0.0005,0.0005,1,1199,1199,0.0,1.0,1.7319479184152442e-14,1.0,1.0000000000000173,A,1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
1.7319479184152442e-14,1.0,1.0000000000000173,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0005_gain_1000,0.0005,0.0005,2,1199,1199,0.0,1.0,1.5987211554602254e-14,-1.0,-1.000000000000016,B,-1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
3.708144902248023e-14,1.0,0.9999999999999629,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0005_gain_1600,0.0005,0.0005,1,1199,1199,0.0,1.0,3.708144902248023e-14,1.0,0.9999999999999629,A,1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
3.708144902248023e-14,1.0,0.9999999999999629,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0005_gain_1600,0.0005,0.0005,2,1199,1199,0.0,1.0,2.475797344914099e-14,-1.0,-0.9999999999999752,B,-1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.661338147750939e-15,1.0,0.9999999999999933,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0008_gain_600,0.00075,0.00075,1,1199,1199,0.0,1.0,6.661338147750939e-15,1.0,0.9999999999999933,A,1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
6.661338147750939e-15,1.0,0.9999999999999933,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0008_gain_600,0.00075,0.00075,2,1199,1199,0.0,1.0,1.5765166949677223e-14,-1.0,-0.9999999999999842,B,-1,1.0,600.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
2.8199664825478976e-14,1.0,0.9999999999999718,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0008_gain_1000,0.00075,0.00075,1,1199,1199,0.0,1.0,2.8199664825478976e-14,1.0,0.9999999999999718,A,1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
2.8199664825478976e-14,1.0,0.9999999999999718,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0008_gain_1000,0.00075,0.00075,2,1199,1199,0.0,1.0,2.864375403532904e-14,-1.0,-0.9999999999999714,B,-1,1.0,1000.0,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
7.66053886991358e-15,1.0,0.9999999999999923,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0008_gain_1600,0.00075,0.00075,1,1199,1199,0.0,1.0,7.66053886991358e-15,1.0,0.9999999999999923,A,1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
7.66053886991358e-15,1.0,0.9999999999999923,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.015999999999999848,0.0,0.23,0.0,width_gain_grid:width_gain_nh_1199_h_0.0008_gain_1600,0.00075,0.00075,2,1199,1199,0.0,1.0,5.88418203051333e-15,-1.0,-0.9999999999999941,B,-1,1.0,1600.0000000000002,pre_collision,-0.015999999999999848,1.0,-0.015999999999999848
7.327471962526033e-15,1.0,1.0000000000000073,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0003_gain_600,0.00025,0.00025,1,599,599,0.0,1.0,7.327471962526033e-15,1.0,1.0000000000000073,A,1,1.0,600.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
7.327471962526033e-15,1.0,1.0000000000000073,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0003_gain_600,0.00025,0.00025,2,599,599,0.0,1.0,3.907985046680551e-14,-1.0,-1.000000000000039,B,-1,1.0,600.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.2101430968414206e-14,1.0,0.9999999999999879,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0003_gain_1000,0.00025,0.00025,1,599,599,0.0,1.0,1.2101430968414206e-14,1.0,0.9999999999999879,A,1,1.0,1000.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.2101430968414206e-14,1.0,0.9999999999999879,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0003_gain_1000,0.00025,0.00025,2,599,599,0.0,1.0,1.1657341758564144e-14,-1.0,-0.9999999999999883,B,-1,1.0,1000.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
2.2537527399890678e-14,1.0,0.9999999999999775,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0003_gain_1600,0.00025,0.00025,1,599,599,0.0,1.0,2.2537527399890678e-14,1.0,0.9999999999999775,A,1,1.0,1600.0000000000002,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
2.2537527399890678e-14,1.0,0.9999999999999775,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0003_gain_1600,0.00025,0.00025,2,599,599,0.0,1.0,2.7533531010703882e-14,-1.0,-0.9999999999999725,B,-1,1.0,1600.0000000000002,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
3.3306690738754696e-15,1.0,1.0000000000000033,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0005_gain_600,0.0005,0.0005,1,599,599,0.0,1.0,3.3306690738754696e-15,1.0,1.0000000000000033,A,1,1.0,600.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
3.3306690738754696e-15,1.0,1.0000000000000033,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0005_gain_600,0.0005,0.0005,2,599,599,0.0,1.0,7.549516567451064e-15,-1.0,-1.0000000000000075,B,-1,1.0,600.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
5.218048215738236e-15,1.0,0.9999999999999948,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0005_gain_1000,0.0005,0.0005,1,599,599,0.0,1.0,5.218048215738236e-15,1.0,0.9999999999999948,A,1,1.0,1000.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
5.218048215738236e-15,1.0,0.9999999999999948,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0005_gain_1000,0.0005,0.0005,2,599,599,0.0,1.0,2.3314683517128287e-15,-1.0,-0.9999999999999977,B,-1,1.0,1000.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
3.930189507173054e-14,1.0,0.9999999999999607,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0005_gain_1600,0.0005,0.0005,1,599,599,0.0,1.0,3.930189507173054e-14,1.0,0.9999999999999607,A,1,1.0,1600.0000000000002,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
3.930189507173054e-14,1.0,0.9999999999999607,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0005_gain_1600,0.0005,0.0005,2,599,599,0.0,1.0,4.796163466380676e-14,-1.0,-0.999999999999952,B,-1,1.0,1600.0000000000002,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
9.769962616701378e-15,1.0,1.0000000000000098,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0008_gain_600,0.00075,0.00075,1,599,599,0.0,1.0,9.769962616701378e-15,1.0,1.0000000000000098,A,1,1.0,600.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
9.769962616701378e-15,1.0,1.0000000000000098,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0008_gain_600,0.00075,0.00075,2,599,599,0.0,1.0,6.217248937900877e-15,-1.0,-1.0000000000000062,B,-1,1.0,600.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
8.215650382226158e-15,1.0,1.0000000000000082,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0008_gain_1000,0.00075,0.00075,1,599,599,0.0,1.0,8.215650382226158e-15,1.0,1.0000000000000082,A,1,1.0,1000.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
8.215650382226158e-15,1.0,1.0000000000000082,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0008_gain_1000,0.00075,0.00075,2,599,599,0.0,1.0,3.3306690738754696e-16,-1.0,-0.9999999999999997,B,-1,1.0,1000.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
8.770761894538737e-15,1.0,0.9999999999999912,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0008_gain_1600,0.00075,0.00075,1,599,599,0.0,1.0,8.770761894538737e-15,1.0,0.9999999999999912,A,1,1.0,1600.0000000000002,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
8.770761894538737e-15,1.0,0.9999999999999912,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1600.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_599_h_0.0008_gain_1600,0.00075,0.00075,2,599,599,0.0,1.0,9.880984919163893e-15,-1.0,-0.9999999999999901,B,-1,1.0,1600.0000000000002,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
6.139533326177116e-14,1.0,0.9999999999999386,0.0,1.0,1.0,1.0,600.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0003_gain_600,0.00025,0.00025,1,799,799,0.0,1.0,6.139533326177116e-14,1.0,0.9999999999999386,A,1,1.0,600.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
6.139533326177116e-14,1.0,0.9999999999999386,0.0,1.0,1.0,1.0,600.0,width_gain_grid,0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0003_gain_600,0.00025,0.00025,2,799,799,0.0,1.0,6.505906924303417e-14,-1.0,-0.9999999999999349,B,-1,1.0,600.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
2.9531932455029164e-14,1.0,0.9999999999999705,0.0,1.0,1.0,1.0,1000.0,width_gain_grid,-0.014999999999999847,0.0,0.23,0.0,width_gain_grid:width_gain_nh_799_h_0.0003_gain_1000,0.00025,0.00025,1,799,799,0.0,1.0,2.9531932455029164e-14,1.0,0.9999999999999705,A,1,1.0,1000.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
